method,image_idx,n_out
advanced,1664,77
advanced,1665,30
advanced,1666,28
advanced,1667,32
advanced,1668,44
advanced,1669,21
advanced,1670,25
advanced,1671,61
advanced,1672,22
advanced,1673,22
advanced,1674,26
advanced,1675,48
advanced,1676,24
advanced,1677,25
advanced,1678,48
advanced,1679,22
advanced,1680,28
advanced,1681,28
advanced,1682,31
advanced,1683,44
advanced,1684,43
advanced,1685,36
advanced,1686,51
advanced,1687,31
advanced,1688,24
advanced,1689,28
advanced,1690,49
advanced,1691,32
advanced,1692,15
advanced,1693,36
advanced,1694,20
advanced,1695,21
advanced,1696,25
advanced,1697,41
advanced,1698,27
advanced,1699,28
advanced,1700,45
advanced,1701,33
advanced,1702,31
advanced,1703,42
advanced,1704,50
advanced,1705,33
advanced,1706,29
advanced,1707,40
advanced,1708,25
advanced,1709,46
advanced,1710,48
advanced,1711,31
advanced,1712,40
advanced,1713,42
advanced,1714,18
advanced,1715,31
advanced,1716,13
advanced,1717,26
advanced,1718,23
advanced,1719,34
advanced,1720,74
advanced,1721,45
advanced,1722,38
advanced,1723,23
advanced,1724,40
advanced,1725,17
advanced,1726,23
advanced,1727,54
advanced,1728,63
advanced,1729,27
advanced,1730,32
advanced,1731,55
advanced,1732,17
advanced,1733,29
advanced,1734,61
advanced,1735,24
advanced,1736,49
advanced,1737,37
advanced,1738,49
advanced,1739,25
advanced,1740,24
advanced,1741,24
advanced,1742,36
advanced,1743,25
advanced,1744,12
advanced,1745,31
advanced,1746,40
advanced,1747,29
advanced,1748,35
advanced,1749,52
advanced,1750,46
advanced,1751,69
advanced,1752,40
advanced,1753,34
advanced,1754,36
advanced,1755,38
advanced,1756,43
advanced,1757,29
advanced,1758,38
advanced,1759,29
advanced,1760,14
advanced,1761,30
advanced,1762,39
advanced,1763,33
advanced,1764,12
advanced,1765,37
advanced,1766,32
advanced,1767,31
advanced,1768,28
advanced,1769,35
advanced,1770,42
advanced,1771,40
advanced,1772,43
advanced,1773,12
advanced,1774,20
advanced,1775,34
advanced,1776,23
advanced,1777,68
advanced,1778,23
advanced,1779,64
advanced,1780,53
advanced,1781,23
advanced,1782,20
advanced,1783,28
advanced,1784,45
advanced,1785,32
advanced,1786,38
advanced,1787,83
advanced,1788,19
advanced,1789,35
advanced,1790,61
advanced,1791,63
advanced,1792,26
advanced,1793,36
advanced,1794,31
advanced,1795,42
advanced,1796,32
advanced,1797,42
advanced,1798,38
advanced,1799,31
advanced,1800,60
advanced,1801,27
advanced,1802,24
advanced,1803,42
advanced,1804,19
advanced,1805,26
advanced,1806,29
advanced,1807,17
advanced,1808,40
advanced,1809,13
advanced,1810,18
advanced,1811,41
advanced,1812,28
advanced,1813,20
advanced,1814,36
advanced,1815,31
advanced,1816,34
advanced,1817,48
advanced,1818,22
advanced,1819,44
advanced,1820,56
advanced,1821,27
advanced,1822,32
advanced,1823,20
advanced,1824,31
advanced,1825,33
advanced,1826,15
advanced,1827,27
advanced,1828,46
advanced,1829,23
advanced,1830,31
advanced,1831,47
advanced,1832,48
advanced,1833,32
advanced,1834,53
advanced,1835,30
advanced,1836,15
advanced,1837,44
advanced,1838,21
advanced,1839,16
advanced,1840,18
advanced,1841,30
advanced,1842,62
advanced,1843,33
advanced,1844,31
advanced,1845,41
advanced,1846,46
advanced,1847,23
advanced,1848,29
advanced,1849,30
advanced,1850,44
advanced,1851,49
advanced,1852,49
advanced,1853,29
advanced,1854,23
advanced,1855,20
advanced,1856,28
advanced,1857,9
advanced,1858,36
advanced,1859,60
advanced,1860,59
advanced,1861,33
advanced,1862,40
advanced,1863,33
advanced,1864,37
advanced,1865,32
advanced,1866,25
advanced,1867,31
advanced,1868,11
advanced,1869,25
advanced,1870,31
advanced,1871,60
advanced,1872,22
advanced,1873,30
advanced,1874,30
advanced,1875,36
advanced,1876,24
advanced,1877,20
advanced,1878,28
advanced,1879,54
advanced,1880,25
advanced,1881,49
advanced,1882,49
advanced,1883,39
advanced,1884,42
advanced,1885,42
advanced,1886,12
advanced,1887,42
advanced,1888,52
advanced,1889,19
advanced,1890,39
advanced,1891,42
advanced,1892,36
advanced,1893,14
advanced,1894,18
advanced,1895,34
advanced,1896,30
advanced,1897,11
advanced,1898,18
advanced,1899,31
advanced,1900,46
advanced,1901,39
advanced,1902,51
advanced,1903,35
advanced,1904,41
advanced,1905,18
advanced,1906,35
advanced,1907,37
advanced,1908,31
advanced,1909,20
advanced,1910,35
advanced,1911,23
advanced,1912,30
advanced,1913,30
advanced,1914,57
advanced,1915,84
advanced,1916,17
advanced,1917,40
advanced,1918,25
advanced,1919,51
advanced,1920,32
advanced,1921,24
advanced,1922,36
advanced,1923,33
advanced,1924,30
advanced,1925,42
advanced,1926,45
advanced,1927,35
advanced,1928,15
advanced,1929,38
advanced,1930,32
advanced,1931,25
advanced,1932,38
advanced,1933,36
advanced,1934,31
advanced,1935,27
advanced,1936,26
advanced,1937,54
advanced,1938,30
advanced,1939,45
advanced,1940,56
advanced,1941,27
advanced,1942,28
advanced,1943,34
advanced,1944,33
advanced,1945,24
advanced,1946,9
advanced,1947,45
advanced,1948,30
advanced,1949,21
advanced,1950,25
advanced,1951,23
advanced,1952,14
advanced,1953,26
advanced,1954,18
advanced,1955,29
advanced,1956,32
advanced,1957,26
advanced,1958,37
advanced,1959,35
advanced,1960,33
advanced,1961,62
advanced,1962,24
advanced,1963,33
advanced,1964,30
advanced,1965,33
advanced,1966,40
advanced,1967,22
advanced,1968,35
advanced,1969,35
advanced,1970,27
advanced,1971,32
advanced,1972,38
advanced,1973,57
advanced,1974,37
advanced,1975,39
advanced,1976,31
advanced,1977,49
advanced,1978,28
advanced,1979,14
advanced,1980,28
advanced,1981,33
advanced,1982,56
advanced,1983,23
advanced,1984,35
advanced,1985,52
advanced,1986,44
advanced,1987,29
advanced,1988,46
advanced,1989,13
advanced,1990,33
advanced,1991,27
advanced,1992,21
advanced,1993,28
advanced,1994,10
advanced,1995,34
advanced,1996,29
advanced,1997,20
advanced,1998,46
advanced,1999,37
advanced,2000,29
advanced,2001,37
advanced,2002,25
advanced,2003,20
advanced,2004,18
advanced,2005,29
advanced,2006,50
advanced,2007,20
advanced,2008,24
advanced,2009,59
advanced,2010,27
advanced,2011,21
advanced,2012,49
advanced,2013,33
advanced,2014,36
advanced,2015,63
advanced,2016,48
advanced,2017,53
advanced,2018,31
advanced,2019,41
advanced,2020,34
advanced,2021,18
advanced,2022,51
advanced,2023,50
advanced,2024,79
advanced,2025,32
advanced,2026,57
advanced,2027,36
advanced,2028,32
advanced,2029,44
advanced,2030,32
advanced,2031,26
advanced,2032,27
advanced,2033,21
advanced,2034,45
advanced,2035,23
advanced,2036,16
advanced,2037,22
advanced,2038,35
advanced,2039,24
advanced,2040,15
advanced,2041,29
advanced,2042,26
advanced,2043,18
advanced,2044,24
advanced,2045,6
advanced,2046,51
advanced,2047,54
advanced,2048,46
advanced,2049,42
advanced,2050,39
advanced,2051,53
advanced,2052,23
advanced,2053,37
advanced,2054,29
advanced,2055,46
advanced,2056,59
advanced,2057,27
advanced,2058,17
advanced,2059,18
advanced,2060,51
advanced,2061,40
advanced,2062,19
advanced,2063,20
advanced,2064,69
advanced,2065,30
advanced,2066,61
advanced,2067,26
advanced,2068,35
advanced,2069,36
advanced,2070,66
advanced,2071,25
advanced,2072,13
advanced,2073,32
advanced,2074,33
advanced,2075,47
advanced,2076,8
advanced,2077,35
advanced,2078,29
advanced,2079,54
advanced,2080,19
advanced,2081,18
advanced,2082,26
advanced,2083,79
advanced,2084,66
advanced,2085,46
advanced,2086,33
advanced,2087,44
advanced,2088,39
advanced,2089,27
advanced,2090,39
advanced,2091,41
advanced,2092,42
advanced,2093,19
advanced,2094,50
advanced,2095,32
advanced,2096,73
advanced,2097,25
advanced,2098,45
advanced,2099,55
advanced,2100,16
advanced,2101,12
advanced,2102,33
advanced,2103,27
advanced,2104,27
advanced,2105,11
advanced,2106,31
advanced,2107,42
advanced,2108,49
advanced,2109,39
advanced,2110,35
advanced,2111,40
advanced,2112,11
advanced,2113,29
advanced,2114,55
advanced,2115,36
advanced,2116,20
advanced,2117,34
advanced,2118,20
advanced,2119,58
advanced,2120,14
advanced,2121,59
advanced,2122,25
advanced,2123,30
advanced,2124,16
advanced,2125,43
advanced,2126,51
advanced,2127,40
advanced,2128,14
advanced,2129,38
advanced,2130,13
advanced,2131,19
advanced,2132,27
advanced,2133,29
advanced,2134,28
advanced,2135,29
advanced,2136,38
advanced,2137,48
advanced,2138,32
advanced,2139,37
advanced,2140,28
advanced,2141,18
advanced,2142,40
advanced,2143,39
advanced,2144,39
advanced,2145,21
advanced,2146,42
advanced,2147,62
advanced,2148,22
advanced,2149,39
advanced,2150,24
advanced,2151,29
advanced,2152,35
advanced,2153,32
advanced,2154,30
advanced,2155,24
advanced,2156,49
advanced,2157,19
advanced,2158,43
advanced,2159,38
advanced,2160,35
advanced,2161,39
advanced,2162,32
advanced,2163,37
advanced,2164,5
advanced,2165,77
advanced,2166,18
advanced,2167,10
advanced,2168,27
advanced,2169,46
advanced,2170,44
advanced,2171,32
advanced,2172,28
advanced,2173,26
advanced,2174,44
advanced,2175,30
advanced,2176,31
advanced,2177,15
advanced,2178,50
advanced,2179,57
advanced,2180,40
advanced,2181,30
advanced,2182,12
advanced,2183,39
advanced,2184,62
advanced,2185,19
advanced,2186,58
advanced,2187,26
advanced,2188,32
advanced,2189,49
advanced,2190,23
advanced,2191,55
advanced,2192,41
advanced,2193,36
advanced,2194,30
advanced,2195,11
advanced,2196,44
advanced,2197,69
advanced,2198,38
advanced,2199,58
advanced,2200,50
advanced,2201,25
advanced,2202,25
advanced,2203,33
advanced,2204,48
advanced,2205,26
advanced,2206,41
advanced,2207,28
advanced,2208,63
advanced,2209,34
advanced,2210,34
advanced,2211,47
advanced,2212,42
advanced,2213,31
advanced,2214,61
advanced,2215,29
advanced,2216,92
advanced,2217,45
advanced,2218,88
advanced,2219,36
advanced,2220,29
advanced,2221,32
advanced,2222,35
advanced,2223,84
advanced,2224,19
advanced,2225,55
advanced,2226,39
advanced,2227,65
advanced,2228,44
advanced,2229,49
advanced,2230,38
advanced,2231,19
advanced,2232,43
advanced,2233,21
advanced,2234,38
advanced,2235,37
advanced,2236,27
advanced,2237,17
advanced,2238,35
advanced,2239,36
advanced,2240,30
advanced,2241,33
advanced,2242,50
advanced,2243,17
advanced,2244,12
advanced,2245,31
advanced,2246,37
advanced,2247,50
advanced,2248,67
advanced,2249,58
advanced,2250,16
advanced,2251,39
advanced,2252,35
advanced,2253,39
advanced,2254,43
advanced,2255,10
advanced,2256,41
advanced,2257,41
advanced,2258,36
advanced,2259,21
advanced,2260,26
advanced,2261,28
advanced,2262,61
advanced,2263,38
advanced,2264,36
advanced,2265,31
advanced,2266,27
advanced,2267,16
advanced,2268,48
advanced,2269,64
advanced,2270,36
advanced,2271,41
advanced,2272,49
advanced,2273,36
advanced,2274,33
advanced,2275,12
advanced,2276,26
advanced,2277,29
advanced,2278,34
advanced,2279,52
advanced,2280,35
advanced,2281,50
advanced,2282,30
advanced,2283,42
advanced,2284,55
advanced,2285,32
advanced,2286,34
advanced,2287,38
advanced,2288,27
advanced,2289,48
advanced,2290,26
advanced,2291,22
advanced,2292,29
advanced,2293,35
advanced,2294,17
advanced,2295,38
advanced,2296,28
advanced,2297,23
advanced,2298,29
advanced,2299,38
advanced,2300,20
advanced,2301,53
advanced,2302,33
advanced,2303,40
advanced,2304,36
advanced,2305,31
advanced,2306,40
advanced,2307,19
advanced,2308,58
advanced,2309,21
advanced,2310,21
advanced,2311,22
advanced,2312,43
advanced,2313,49
advanced,2314,10
advanced,2315,42
advanced,2316,41
advanced,2317,38
advanced,2318,44
advanced,2319,42
advanced,2320,41
advanced,2321,34
advanced,2322,37
advanced,2323,45
advanced,2324,50
advanced,2325,28
advanced,2326,28
advanced,2327,25
advanced,2328,51
advanced,2329,27
advanced,2330,20
advanced,2331,12
advanced,2332,28
advanced,2333,39
advanced,2334,62
advanced,2335,36
advanced,2336,13
advanced,2337,36
advanced,2338,20
advanced,2339,34
advanced,2340,40
advanced,2341,37
advanced,2342,25
advanced,2343,67
advanced,2344,19
advanced,2345,23
advanced,2346,28
advanced,2347,45
advanced,2348,22
advanced,2349,29
advanced,2350,35
advanced,2351,53
advanced,2352,41
advanced,2353,27
advanced,2354,35
advanced,2355,51
advanced,2356,30
advanced,2357,26
advanced,2358,39
advanced,2359,41
advanced,2360,45
advanced,2361,54
advanced,2362,60
advanced,2363,26
advanced,2364,19
advanced,2365,38
advanced,2366,33
advanced,2367,31
advanced,2368,30
advanced,2369,45
advanced,2370,23
advanced,2371,34
advanced,2372,31
advanced,2373,41
advanced,2374,52
advanced,2375,20
advanced,2376,39
advanced,2377,44
advanced,2378,18
advanced,2379,85
advanced,2380,33
advanced,2381,26
advanced,2382,18
advanced,2383,38
advanced,2384,30
advanced,2385,40
advanced,2386,38
advanced,2387,38
advanced,2388,33
advanced,2389,29
advanced,2390,19
advanced,2391,29
advanced,2392,56
advanced,2393,46
advanced,2394,32
advanced,2395,42
advanced,2396,63
advanced,2397,32
advanced,2398,35
advanced,2399,41
advanced,2400,26
advanced,2401,38
advanced,2402,32
advanced,2403,52
advanced,2404,45
advanced,2405,10
advanced,2406,51
advanced,2407,32
advanced,2408,50
advanced,2409,61
advanced,2410,31
advanced,2411,38
advanced,2412,32
advanced,2413,55
advanced,2414,63
advanced,2415,45
advanced,2416,33
advanced,2417,32
advanced,2418,20
advanced,2419,33
advanced,2420,23
advanced,2421,35
advanced,2422,75
advanced,2423,22
advanced,2424,47
advanced,2425,31
advanced,2426,35
advanced,2427,27
advanced,2428,27
advanced,2429,31
advanced,2430,10
advanced,2431,58
advanced,2432,41
advanced,2433,37
advanced,2434,64
advanced,2435,38
advanced,2436,27
advanced,2437,31
advanced,2438,23
advanced,2439,21
advanced,2440,53
advanced,2441,60
advanced,2442,34
advanced,2443,34
advanced,2444,36
advanced,2445,59
advanced,2446,29
advanced,2447,61
advanced,2448,35
advanced,2449,24
advanced,2450,26
advanced,2451,58
advanced,2452,16
advanced,2453,49
advanced,2454,34
advanced,2455,53
advanced,2456,22
advanced,2457,26
advanced,2458,23
advanced,2459,21
advanced,2460,58
advanced,2461,41
advanced,2462,12
advanced,2463,27
advanced,2464,23
advanced,2465,19
advanced,2466,63
advanced,2467,39
advanced,2468,20
advanced,2469,25
advanced,2470,24
advanced,2471,31
advanced,2472,61
advanced,2473,75
advanced,2474,28
advanced,2475,37
advanced,2476,46
advanced,2477,23
advanced,2478,46
advanced,2479,55
advanced,2480,22
advanced,2481,21
advanced,2482,24
advanced,2483,35
advanced,2484,34
advanced,2485,61
advanced,2486,48
advanced,2487,15
advanced,2488,28
advanced,2489,24
advanced,2490,43
advanced,2491,54
advanced,2492,39
advanced,2493,41
advanced,2494,55
advanced,2495,14
advanced,2496,11
advanced,2497,38
advanced,2498,36
advanced,2499,26
advanced,2500,21
advanced,2501,16
advanced,2502,21
advanced,2503,31
advanced,2504,59
advanced,2505,37
advanced,2506,31
advanced,2507,22
advanced,2508,32
advanced,2509,36
advanced,2510,63
advanced,2511,49
advanced,2512,20
advanced,2513,27
advanced,2514,29
advanced,2515,35
advanced,2516,75
advanced,2517,55
advanced,2518,26
advanced,2519,34
advanced,2520,21
advanced,2521,27
advanced,2522,18
advanced,2523,42
advanced,2524,51
advanced,2525,20
advanced,2526,37
advanced,2527,23
advanced,2528,10
advanced,2529,50
advanced,2530,30
advanced,2531,31
advanced,2532,23
advanced,2533,103
advanced,2534,45
advanced,2535,25
advanced,2536,28
advanced,2537,59
advanced,2538,16
advanced,2539,50
advanced,2540,42
advanced,2541,23
advanced,2542,41
advanced,2543,40
advanced,2544,17
advanced,2545,24
advanced,2546,26
advanced,2547,25
advanced,2548,39
advanced,2549,21
advanced,2550,35
advanced,2551,42
advanced,2552,39
advanced,2553,26
advanced,2554,39
advanced,2555,43
advanced,2556,16
advanced,2557,34
advanced,2558,34
advanced,2559,32
advanced,2560,29
advanced,2561,28
advanced,2562,20
advanced,2563,25
advanced,2564,8
advanced,2565,27
advanced,2566,39
advanced,2567,24
advanced,2568,33
advanced,2569,37
advanced,2570,15
advanced,2571,42
advanced,2572,14
advanced,2573,44
advanced,2574,13
advanced,2575,30
advanced,2576,62
advanced,2577,43
advanced,2578,12
advanced,2579,45
advanced,2580,36
advanced,2581,52
advanced,2582,31
advanced,2583,50
advanced,2584,39
advanced,2585,24
advanced,2586,28
advanced,2587,60
advanced,2588,27
advanced,2589,29
advanced,2590,34
advanced,2591,31
advanced,2592,22
advanced,2593,42
advanced,2594,27
advanced,2595,28
advanced,2596,30
advanced,2597,29
advanced,2598,29
advanced,2599,41
advanced,2600,41
advanced,2601,42
advanced,2602,21
advanced,2603,26
advanced,2604,37
advanced,2605,29
advanced,2606,49
advanced,2607,28
advanced,2608,30
advanced,2609,78
advanced,2610,47
advanced,2611,38
advanced,2612,23
advanced,2613,40
advanced,2614,31
advanced,2615,41
advanced,2616,34
advanced,2617,25
advanced,2618,24
advanced,2619,33
advanced,2620,36
advanced,2621,26
advanced,2622,62
advanced,2623,38
advanced,2624,51
advanced,2625,49
advanced,2626,30
advanced,2627,34
advanced,2628,41
advanced,2629,23
advanced,2630,32
advanced,2631,56
advanced,2632,36
advanced,2633,38
advanced,2634,34
advanced,2635,46
advanced,2636,17
advanced,2637,60
advanced,2638,8
advanced,2639,54
advanced,2640,13
advanced,2641,44
advanced,2642,20
advanced,2643,18
advanced,2644,51
advanced,2645,52
advanced,2646,28
advanced,2647,20
advanced,2648,54
advanced,2649,44
advanced,2650,41
advanced,2651,29
advanced,2652,34
advanced,2653,34
advanced,2654,44
advanced,2655,48
advanced,2656,20
advanced,2657,31
advanced,2658,44
advanced,2659,30
advanced,2660,30
advanced,2661,27
advanced,2662,34
advanced,2663,66
advanced,2664,54
advanced,2665,16
advanced,2666,19
advanced,2667,18
advanced,2668,64
advanced,2669,54
advanced,2670,34
advanced,2671,43
advanced,2672,21
advanced,2673,42
advanced,2674,26
advanced,2675,37
advanced,2676,46
advanced,2677,37
advanced,2678,36
advanced,2679,24
advanced,2680,19
advanced,2681,44
advanced,2682,44
advanced,2683,26
advanced,2684,35
advanced,2685,27
advanced,2686,42
advanced,2687,44
advanced,2688,26
advanced,2689,41
advanced,2690,22
advanced,2691,49
advanced,2692,31
advanced,2693,30
advanced,2694,33
advanced,2695,41
advanced,2696,23
advanced,2697,21
advanced,2698,13
advanced,2699,19
advanced,2700,37
advanced,2701,8
advanced,2702,24
advanced,2703,48
advanced,2704,37
advanced,2705,36
advanced,2706,39
advanced,2707,28
advanced,2708,38
advanced,2709,35
advanced,2710,30
advanced,2711,33
advanced,2712,34
